x,y,z,N_side,N_layer,t_label,p_label,phi,eta,q,pt,d0,z0
44.9712256875601,-37.23180751072032,184.57359887149485,10,6,T16,P1421,-0.6929848845641331,1.7828023677244684,1,69.81390186003836,0.0036922667382739416,0.15891877133934307
52.453860580112874,-43.57962978443864,212.92346807108487,10,7,T16,P1422,-0.6929848845641331,1.7828023677244684,1,69.81390186003836,0.0036922667382739416,0.15891877133934307
59.926107556777,-49.93967677119066,241.27333727067486,10,8,T16,P1423,-0.6929848845641331,1.7828023677244684,1,69.81390186003836,0.0036922667382739416,0.15891877133934307
66.64223166023018,-55.67415713965266,266.7882195503058,10,9,T16,P1424,-0.6929848845641331,1.7828023677244684,1,69.81390186003836,0.0036922667382739416,0.15891877133934307
74.094686596744,-62.05738422108992,295.13808874989587,10,10,T16,P1425,-0.6929848845641331,1.7828023677244684,1,69.81390186003836,0.0036922667382739416,0.15891877133934307
8.32604143842437,5.3558122379943285,-21.353607872967434,1,1,T17,P1469,0.7341575253863848,-1.7874557787907148,1,69.61178822595801,-0.015939732176741606,0.07011130921652231
15.231097333651723,11.557104298110207,-48.30010972785612,1,2,T17,P1470,0.7341575253863848,-1.7874557787907148,1,69.61178822595801,-0.015939732176741606,0.07011130921652231
22.50998085165549,18.073177129140355,-76.66484852247578,1,3,T17,P1471,0.7341575253863848,-1.7874557787907148,1,69.61178822595801,-0.015939732176741606,0.07011130921652231
29.799491695494645,24.57735901970245,-105.02958731709546,1,4,T17,P1472,0.7341575253863848,-1.7874557787907148,1,69.61178822595801,-0.015939732176741606,0.07011130921652231
37.09961043989605,31.069632637288265,-133.39432611171515,1,5,T17,P1473,0.7341575253863848,-1.7874557787907148,1,69.61178822595801,-0.015939732176741606,0.07011130921652231
44.410317631318726,37.5499806811237,-161.7590649063348,1,6,T17,P1474,0.7341575253863848,-1.7874557787907148,1,69.61178822595801,-0.015939732176741606,0.07011130921652231
51.73159378800636,44.01838588221333,-190.12380370095445,1,7,T17,P1475,0.7341575253863848,-1.7874557787907148,1,69.61178822595801,-0.015939732176741606,0.07011130921652231
59.06341940003644,50.47483100338786,-218.4885424955741,1,8,T17,P1476,0.7341575253863848,-1.7874557787907148,1,69.61178822595801,-0.015939732176741606,0.07011130921652231
66.40577492937607,56.91929883934904,-246.85328129019373,1,9,T17,P1477,0.7341575253863848,-1.7874557787907148,1,69.61178822595801,-0.015939732176741606,0.07011130921652231
73.75864080993014,63.35177221671674,-275.2180200848134,1,10,T17,P1478,0.7341575253863848,-1.7874557787907148,1,69.61178822595801,-0.015939732176741606,0.07011130921652231
8.463147898414332,-5.173823035173351,-11.165838346181161,10,1,T18,P1490,-0.8864008946395092,2.0651867722841604,1,90.14628799587858,0.032920038155105136,-0.47479149554664013
14.602855026776794,-12.726630686970491,26.600005310641006,10,2,T18,P1491,-0.8864008946395092,2.0651867722841604,1,90.14628799587858,0.032920038155105136,-0.47479149554664013
20.7330714218175,-20.287143500073398,64.36584896746317,10,3,T18,P1492,-0.8864008946395092,2.0651867722841604,1,90.14628799587858,0.032920038155105136,-0.47479149554664013
26.853787413783525,-27.85534954858985,102.13169262428534,10,4,T18,P1493,-0.8864008946395092,2.0651867722841604,1,90.14628799587858,0.032920038155105136,-0.47479149554664013
32.96499334790743,-35.43123689449486,139.89753628110748,10,5,T18,P1494,-0.8864008946395092,2.0651867722841604,1,90.14628799587858,0.032920038155105136,-0.47479149554664013
39.06667958442313,-43.01479358764535,177.66337993792965,10,6,T18,P1495,-0.8864008946395092,2.0651867722841604,1,90.14628799587858,0.032920038155105136,-0.47479149554664013
45.15883649858141,-50.60600766580073,215.42922359475176,10,7,T18,P1496,-0.8864008946395092,2.0651867722841604,1,90.14628799587858,0.032920038155105136,-0.47479149554664013
51.007672366413594,-57.9124715114019,251.74253480323466,10,8,T18,P1497,-0.8864008946395092,2.0651867722841604,1,90.14628799587858,0.032920038155105136,-0.47479149554664013
57.08110923820015,-65.5186710383067,289.5083784600568,10,9,T18,P1498,-0.8864008946395092,2.0651867722841604,1,90.14628799587858,0.032920038155105136,-0.47479149554664013
63.144988371815806,-73.13249245278529,327.27422211687895,10,10,T18,P1499,-0.8864008946395092,2.0651867722841604,1,90.14628799587858,0.032920038155105136,-0.47479149554664013
-2.32786262719438,-9.457788340722537,52.490778591741844,8,1,T19,P1502,-1.293247272209485,2.321206225811666,-1,83.85058692448006,-0.04835194097557016,0.09820976568143847
0.6488585225689222,-19.830357368197767,106.93156048391859,9,2,T19,P1503,-1.293247272209485,2.321206225811666,-1,83.85058692448006,-0.04835194097557016,0.09820976568143847
3.3168946337391194,-29.077791754799858,155.48685244180598,9,3,T19,P1504,-1.293247272209485,2.321206225811666,-1,83.85058692448006,-0.04835194097557016,0.09820976568143847
5.997248536614735,-38.32166336686577,204.04214439969337,9,4,T19,P1505,-1.293247272209485,2.321206225811666,-1,83.85058692448006,-0.04835194097557016,0.09820976568143847
8.689968341417561,-47.56194039073499,252.59743635758073,9,5,T19,P1506,-1.293247272209485,2.321206225811666,-1,83.85058692448006,-0.04835194097557016,0.09820976568143847
11.39499638041743,-56.79862176086137,301.1527283154681,9,6,T19,P1507,-1.293247272209485,2.321206225811666,-1,83.85058692448006,-0.04835194097557016,0.09820976568143847
14.194904479055657,-66.31141237527258,351.1793927569279,9,7,T19,P1508,-1.293247272209485,2.321206225811666,-1,83.85058692448006,-0.04835194097557016,0.09820976568143847
16.924987177830108,-75.54071938516614,399.7346847148152,9,8,T19,P1509,-1.293247272209485,2.321206225811666,-1,83.85058692448006,-0.04835194097557016,0.09820976568143847
19.66736346252709,-84.76638097326669,448.2899766727026,9,9,T19,P1510,-1.293247272209485,2.321206225811666,-1,83.85058692448006,-0.04835194097557016,0.09820976568143847
22.422081228619177,-93.9883650035172,496.84526863058994,9,10,T19,P1511,-1.293247272209485,2.321206225811666,-1,83.85058692448006,-0.04835194097557016,0.09820976568143847
8.858379996685802,-4.43037301717005,-12.307542527646834,11,1,T20,P1513,-0.7643932333392303,1.7671921373457464,-1,89.69357734655166,0.029272041120204206,-0.39191614999699653
16.059102857118578,-11.308940884277185,15.991481127145596,10,2,T20,P1514,-0.7643932333392303,1.7671921373457464,-1,89.69357734655166,0.029272041120204206,-0.39191614999699653
23.268702820107585,-18.178203871587158,44.29050478193803,10,3,T20,P1515,-0.7643932333392303,1.7671921373457464,-1,89.69357734655166,0.029272041120204206,-0.39191614999699653
29.764922772041437,-24.352575418994014,69.75962607125123,10,4,T20,P1516,-0.7643932333392303,1.7671921373457464,-1,89.69357734655166,0.029272041120204206,-0.39191614999699653
36.99135609184265,-31.20412758544696,98.05864972604367,10,5,T20,P1517,-0.7643932333392303,1.7671921373457464,-1,89.69357734655166,0.029272041120204206,-0.39191614999699653
44.22663160419579,-38.04634169167744,126.3576733808361,10,6,T20,P1518,-0.7643932333392303,1.7671921373457464,-1,89.69357734655166,0.029272041120204206,-0.39191614999699653
50.745929667110566,-44.19634091413251,151.8267946701493,10,7,T20,P1519,-0.7643932333392303,1.7671921373457464,-1,89.69357734655166,0.029272041120204206,-0.39191614999699653
57.99797208934439,-51.020781281025265,180.12581832494175,10,8,T20,P1520,-0.7643932333392303,1.7671921373457464,-1,89.69357734655166,0.029272041120204206,-0.39191614999699653
65.25882167010616,-57.835850538245744,208.42484197973414,10,9,T20,P1521,-0.7643932333392303,1.7671921373457464,-1,89.69357734655166,0.029272041120204206,-0.39191614999699653
72.52846630003071,-64.6415373198839,236.7238656345266,10,10,T20,P1522,-0.7643932333392303,1.7671921373457464,-1,89.69357734655166,0.029272041120204206,-0.39191614999699653
9.60694726157286,-1.7268880250272693,-69.43942092433636,11,1,T21,P1529,-0.38260319959699673,-1.5008804310332367,-1,81.10917071716338,0.0197802070028259,-0.4907001146035236
18.4802786609052,-5.2766735717213376,-89.80883038832033,11,2,T21,P1530,-0.38260319959699673,-1.5008804310332367,-1,81.10917071716338,0.0197802070028259,-0.4907001146035236
27.358488515066075,-8.814240155600205,-110.17823985230433,11,3,T21,P1531,-0.38260319959699673,-1.5008804310332367,-1,81.10917071716338,0.0197802070028259,-0.4907001146035236
36.83390207133844,-12.574257440791202,-131.90560994722057,11,4,T21,P1532,-0.38260319959699673,-1.5008804310332367,-1,81.10917071716338,0.0197802070028259,-0.4907001146035236
45.72207512266569,-16.086716317355982,-152.2750194112046,11,5,T21,P1533,-0.38260319959699673,-1.5008804310332367,-1,81.10917071716338,0.0197802070028259,-0.4907001146035236
54.61507522846095,-19.586935834503958,-172.64442887518857,11,6,T21,P1534,-0.38260319959699673,-1.5008804310332367,-1,81.10917071716338,0.0197802070028259,-0.4907001146035236
64.10620873920556,-23.30709399358211,-194.3717989701048,11,7,T21,P1535,-0.38260319959699673,-1.5008804310332367,-1,81.10917071716338,0.0197802070028259,-0.4907001146035236
73.00906642447916,-26.78216414908402,-214.7412084340888,11,8,T21,P1536,-0.38260319959699673,-1.5008804310332367,-1,81.10917071716338,0.0197802070028259,-0.4907001146035236
81.91669967858617,-30.244974764787216,-235.1106178980728,11,9,T21,P1537,-0.38260319959699673,-1.5008804310332367,-1,81.10917071716338,0.0197802070028259,-0.4907001146035236
90.82904958152504,-33.695627856229976,-255.48002736205677,11,10,T21,P1538,-0.38260319959699673,-1.5008804310332367,-1,81.10917071716338,0.0197802070028259,-0.4907001146035236
1.4311544843543438,9.599531265867515,44.76478198159216,2,1,T22,P1608,1.2305805938384262,2.2678194902035504,-1,90.37343144371569,0.018482762229805827,-0.0074882570073872
4.593672029249247,18.586180128155345,90.27838966392305,2,2,T22,P1609,1.2305805938384262,2.2678194902035504,-1,90.37343144371569,0.018482762229805827,-0.0074882570073872
7.846631622843276,27.866786011372863,137.26017823923235,2,3,T22,P1610,1.2305805938384262,2.2678194902035504,-1,90.37343144371569,0.018482762229805827,-0.0074882570073872
11.087841713771269,37.151501883366244,184.2419668145416,2,4,T22,P1611,1.2305805938384262,2.2678194902035504,-1,90.37343144371569,0.018482762229805827,-0.0074882570073872
14.216541208987664,46.14998033610826,229.7555744968725,2,5,T22,P1612,1.2305805938384262,2.2678194902035504,-1,90.37343144371569,0.018482762229805827,-0.0074882570073872
17.334231289969935,55.15227912890406,275.26918217920337,2,6,T22,P1613,1.2305805938384262,2.2678194902035504,-1,90.37343144371569,0.018482762229805827,-0.0074882570073872
20.540897256185183,64.44898204221134,322.2509707545126,2,7,T22,P1614,1.2305805938384262,2.2678194902035504,-1,90.37343144371569,0.018482762229805827,-0.0074882570073872
23.735793382054624,73.74973633538958,369.23275932982193,2,8,T22,P1615,1.2305805938384262,2.2678194902035504,-1,90.37343144371569,0.018482762229805827,-0.0074882570073872
26.819606876355206,82.76369602734499,414.74636701215286,2,9,T22,P1616,1.2305805938384262,2.2678194902035504,-1,90.37343144371569,0.018482762229805827,-0.0074882570073872
29.89239205311843,91.78142114254463,460.2599746944837,2,10,T22,P1617,1.2305805938384262,2.2678194902035504,-1,90.37343144371569,0.018482762229805827,-0.0074882570073872
-4.187862903879679,-8.956213583640398,30.0317866344852,8,1,T23,P1654,-2.681317194177282,-1.4886947754937494,-1,81.575608404882,0.06159575233063008,0.46287301359683386
-13.990318543440502,-13.839153719647587,7.003140773787778,7,2,T23,P1655,-2.681317194177282,-1.4886947754937494,-1,81.575608404882,0.06159575233063008,0.46287301359683386
-22.633196659553175,-18.160349909979047,-13.316252632709947,7,3,T23,P1656,-2.681317194177282,-1.4886947754937494,-1,81.575608404882,0.06159575233063008,0.46287301359683386
-31.845680560154893,-22.782775102483598,-34.99027226630752,7,4,T23,P1657,-2.681317194177282,-1.4886947754937494,-1,81.575608404882,0.06159575233063008,0.46287301359683386
-41.05136098044259,-27.418734795860516,-56.66429189990511,7,5,T23,P1658,-2.681317194177282,-1.4886947754937494,-1,81.575608404882,0.06159575233063008,0.46287301359683386
-49.67547638627278,-31.77725657649236,-76.98368530640283,7,6,T23,P1659,-2.681317194177282,-1.4886947754937494,-1,81.575608404882,0.06159575233063008,0.46287301359683386
-58.867918453341794,-36.43941082386881,-98.6577049400004,7,7,T23,P1660,-2.681317194177282,-1.4886947754937494,-1,81.575608404882,0.06159575233063008,0.46287301359683386
-68.05349867236174,-41.11507007393482,-120.33172457359797,7,8,T23,P1661,-2.681317194177282,-1.4886947754937494,-1,81.575608404882,0.06159575233063008,0.46287301359683386
-77.23219720257543,-45.804224227316325,-142.00574420719556,7,9,T23,P1662,-2.681317194177282,-1.4886947754937494,-1,81.575608404882,0.06159575233063008,0.46287301359683386
-86.40399421809961,-50.506863155493114,-163.67976384079313,7,10,T23,P1663,-2.681317194177282,-1.4886947754937494,-1,81.575608404882,0.06159575233063008,0.46287301359683386
8.929712725495515,-3.407478108260749,-4.491991867572141,11,1,T24,P1791,-0.467354747158939,-1.9161691889940973,-1,84.68695255599386,0.009747576374732447,0.2710882279120276
17.81214500260208,-7.867817460685583,-37.529207192654994,11,2,T24,P1792,-0.467354747158939,-1.9161691889940973,-1,84.68695255599386,0.009747576374732447,0.2710882279120276
26.700677353347896,-12.315988202228235,-70.56642251773785,11,3,T24,P1793,-0.467354747158939,-1.9161691889940973,-1,84.68695255599386,0.009747576374732447,0.2710882279120276
35.595254946912796,-16.752058504672128,-103.60363784282069,11,4,T24,P1794,-0.467354747158939,-1.9161691889940973,-1,84.68695255599386,0.009747576374732447,0.2710882279120276
44.10878020647046,-20.983871766985004,-135.2044525015956,11,5,T24,P1795,-0.467354747158939,-1.9161691889940973,-1,84.68695255599386,0.009747576374732447,0.2710882279120276
53.40255596743503,-25.58771176765197,-169.6780684929864,11,6,T24,P1796,-0.467354747158939,-1.9161691889940973,-1,84.68695255599386,0.009747576374732447,0.2710882279120276
61.92760395526261,-29.796264088516025,-201.2788831517613,11,7,T24,P1797,-0.467354747158939,-1.9161691889940973,-1,84.68695255599386,0.009747576374732447,0.2710882279120276
70.84603160093094,-34.18418827030798,-234.31609847684413,11,8,T24,P1798,-0.467354747158939,-1.9161691889940973,-1,84.68695255599386,0.009747576374732447,0.2710882279120276
79.77042247275847,-38.55997138456411,-267.353313801927,11,9,T24,P1799,-0.467354747158939,-1.9161691889940973,-1,84.68695255599386,0.009747576374732447,0.2710882279120276
88.31238761804875,-42.73408054567378,-298.9541284607019,11,10,T24,P1800,-0.467354747158939,-1.9161691889940973,-1,84.68695255599386,0.009747576374732447,0.2710882279120276
6.150445085970212,7.64938289519622,-8.293427524468527,1,1,T25,P1878,0.8848576750784849,-2.3012332142396166,1,69.66239687523031,0.0009382873874173026,0.4022374487231304
12.19676346617384,14.999609585052239,-55.340382575893074,1,2,T25,P1879,0.8848576750784849,-2.3012332142396166,1,69.66239687523031,0.0009382873874173026,0.4022374487231304
18.444241996663404,22.569468070250622,-103.85755497267463,1,3,T25,P1880,0.8848576750784849,-2.3012332142396166,1,69.66239687523031,0.0009382873874173026,0.4022374487231304
24.51425568980257,29.90013875126289,-150.90451002409918,1,4,T25,P1881,0.8848576750784849,-2.3012332142396166,1,69.66239687523031,0.0009382873874173026,0.4022374487231304
30.786163957381692,37.44976868642767,-199.42168242088076,1,5,T25,P1882,0.8848576750784849,-2.3012332142396166,1,69.66239687523031,0.0009382873874173026,0.4022374487231304
37.07041004849726,44.98913182539119,-247.9388548176623,1,6,T25,P1883,0.8848576750784849,-2.3012332142396166,1,69.66239687523031,0.0009382873874173026,0.4022374487231304
43.17602930700096,52.29017369203859,-294.98580986908684,1,7,T25,P1884,0.8848576750784849,-2.3012332142396166,1,69.66239687523031,0.0009382873874173026,0.4022374487231304
49.484606396062134,59.80918962407626,-343.50298226586835,1,8,T25,P1885,0.8848576750784849,-2.3012332142396166,1,69.66239687523031,0.0009382873874173026,0.4022374487231304
55.80547119532978,67.31787883486676,-392.02015466265,1,9,T25,P1886,0.8848576750784849,-2.3012332142396166,1,69.66239687523031,0.0009382873874173026,0.4022374487231304
61.94655139778905,74.58911895023297,-439.06710971407455,1,10,T25,P1887,0.8848576750784849,-2.3012332142396166,1,69.66239687523031,0.0009382873874173026,0.4022374487231304
9.325808190841066,-2.280888393142124,10.646591238884984,11,1,T26,P1901,-0.04228683641761144,2.016927816802814,-1,63.56061312076955,-0.018927545635435306,-0.24100757747100843
19.51618930278104,-2.6849537378225907,48.289552640369635,11,2,T26,P1902,-0.04228683641761144,2.016927816802814,-1,63.56061312076955,-0.018927545635435306,-0.24100757747100843
29.315326682388672,-3.055565300644852,84.48470783410487,11,3,T26,P1903,-0.04228683641761144,2.016927816802814,-1,63.56061312076955,-0.018927545635435306,-0.24100757747100843
