x,y,z,N_side,N_layer,t_label,phi,eta,q,pt,d0,z0,n_label
-27.3339,-10.1367,-36.505,6,3,T25,-2.7828,-1.0504,-1,97.6467,-0.1583,0.0659,252
-36.5061,-13.6193,-48.8125,6,4,T25,-2.7828,-1.0504,-1,97.6467,-0.1583,0.0659,253
-45.4123,-17.0126,-60.7684,6,5,T25,-2.7828,-1.0504,-1,97.6467,-0.1583,0.0659,254
-54.5764,-20.5163,-73.0759,6,6,T25,-2.7828,-1.0504,-1,97.6467,-0.1583,0.0659,255
-63.4747,-23.9301,-85.0318,6,7,T25,-2.7828,-1.0504,-1,97.6467,-0.1583,0.0659,256
-72.6308,-27.4549,-97.3393,6,8,T25,-2.7828,-1.0504,-1,97.6467,-0.1583,0.0659,257
-81.7826,-30.9904,-109.6468,6,9,T25,-2.7828,-1.0504,-1,97.6467,-0.1583,0.0659,258
-90.6691,-34.4352,-121.6027,6,10,T25,-2.7828,-1.0504,-1,97.6467,-0.1583,0.0659,259
-4.5274,8.7606,-14.6865,3,1,T26,2.0275,-1.2091,1,67.4368,0.2088,0.3588,260
-8.8522,17.6206,-29.7319,3,2,T26,2.0275,-1.2091,1,67.4368,0.2088,0.3588,261
-13.1621,26.4879,-44.7773,3,3,T26,2.0275,-1.2091,1,67.4368,0.2088,0.3588,262
-17.3496,35.1406,-59.4465,3,4,T26,2.0275,-1.2091,1,67.4368,0.2088,0.3588,263
-21.6296,44.0224,-74.4919,3,5,T26,2.0275,-1.2091,1,67.4368,0.2088,0.3588,264
-25.8945,52.9115,-89.5373,3,6,T26,2.0275,-1.2091,1,67.4368,0.2088,0.3588,265
-30.1443,61.8078,-104.5826,3,7,T26,2.0275,-1.2091,1,67.4368,0.2088,0.3588,266
-34.379,70.7113,-119.628,3,8,T26,2.0275,-1.2091,1,67.4368,0.2088,0.3588,267
-38.5984,79.6219,-134.6734,3,9,T26,2.0275,-1.2091,1,67.4368,0.2088,0.3588,268
-42.8028,88.5398,-149.7188,3,10,T26,2.0275,-1.2091,1,67.4368,0.2088,0.3588,269
-2.4945,9.209,12.3867,3,1,T27,1.7906,1.0503,1,54.9035,0.4365,0.4313,270
-4.6042,18.7911,24.6937,3,2,T27,1.7906,1.0503,1,54.9035,0.4365,0.4313,271
-6.6345,28.1037,36.6491,3,3,T27,1.7906,1.0503,1,54.9035,0.4365,0.4313,272
-8.705,37.6944,48.9561,3,4,T27,1.7906,1.0503,1,54.9035,0.4365,0.4313,273
-10.6972,47.0152,60.9115,3,5,T27,1.7906,1.0503,1,54.9035,0.4365,0.4313,274
-12.7283,56.6143,73.2186,3,6,T27,1.7906,1.0503,1,54.9035,0.4365,0.4313,275
-14.6822,65.9432,85.174,3,7,T27,1.7906,1.0503,1,54.9035,0.4365,0.4313,276
-16.674,75.5505,97.481,3,8,T27,1.7906,1.0503,1,54.9035,0.4365,0.4313,277
-18.6457,85.162,109.788,3,9,T27,1.7906,1.0503,1,54.9035,0.4365,0.4313,278
-20.5421,94.5028,121.7434,3,10,T27,1.7906,1.0503,1,54.9035,0.4365,0.4313,279
9.3455,1.9115,10.7481,0,1,T28,0.2125,0.9701,-1,41.0489,-0.1156,-0.0269,280
18.9522,4.0258,21.8598,0,2,T28,0.2125,0.9701,-1,41.0489,-0.1156,-0.0269,281
28.2621,6.1014,32.6348,0,3,T28,0.2125,0.9701,-1,41.0489,-0.1156,-0.0269,282
37.8571,8.2683,43.7464,0,4,T28,0.2125,0.9701,-1,41.0489,-0.1156,-0.0269,283
47.1555,10.3951,54.5214,0,5,T28,0.2125,0.9701,-1,41.0489,-0.1156,-0.0269,284
56.4481,12.5469,65.2964,0,6,T28,0.2125,0.9701,-1,41.0489,-0.1156,-0.0269,285
66.0249,14.7924,76.4081,0,7,T28,0.2125,0.9701,-1,41.0489,-0.1156,-0.0269,286
75.5955,17.0645,87.5198,0,8,T28,0.2125,0.9701,-1,41.0489,-0.1156,-0.0269,287
84.8699,19.2932,98.2947,0,9,T28,0.2125,0.9701,-1,41.0489,-0.1156,-0.0269,288
94.1383,21.547,109.0697,0,10,T28,0.2125,0.9701,-1,41.0489,-0.1156,-0.0269,289
-0.6407,9.8643,5.4488,3,1,T29,1.6873,0.521,1,25.5506,-0.4882,0.0696,290
-1.7222,19.6769,10.8281,3,2,T29,1.6873,0.521,1,25.5506,-0.4882,0.0696,291
-2.7189,29.1014,15.9921,3,3,T29,1.6873,0.521,1,25.5506,-0.4882,0.0696,292
-3.714,38.9231,21.3713,3,4,T29,1.6873,0.521,1,25.5506,-0.4882,0.0696,293
-4.6649,48.7492,26.7506,3,5,T29,1.6873,0.521,1,25.5506,-0.4882,0.0696,294
-5.5716,58.5794,32.1298,3,6,T29,1.6873,0.521,1,25.5506,-0.4882,0.0696,295
-6.4341,68.4137,37.509,3,7,T29,1.6873,0.521,1,25.5506,-0.4882,0.0696,296
-7.2206,77.8581,42.6731,3,8,T29,1.6873,0.521,1,25.5506,-0.4882,0.0696,297
-7.9965,87.6995,48.0523,3,9,T29,1.6873,0.521,1,25.5506,-0.4882,0.0696,298
-8.7281,97.5443,53.4315,3,10,T29,1.6873,0.521,1,25.5506,-0.4882,0.0696,299
